场景,风电场景,光伏场景,日氨产量(t/day),时段,时段序号(h),常规负荷功率(MW),风电功率(MW),光伏功率(MW),新能源总功率(MW),碱性电解槽功率(MW),PEM电解槽功率(MW),合成氨装置功率(MW),总负荷功率(MW),购电功率(MW),售电功率(MW),碱性电解槽状态,PEM电解槽状态,合成氨装置状态,电网购电模式,碱性制氢量(kg/h),PEM制氢量(kg/h),合成氨产量(kg/h),购电电价(¥/kWh),售电电价(¥/kWh)
风电5-光伏3,5,3,54.0,17:00-18:00,18,3.1398,8.372,3.2,11.572,0.0,20.0,0.7999999999999999,23.9398,12.367800000000003,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电5-光伏3,5,3,54.0,18:00-19:00,19,2.61,7.872,1.28,9.152,0.0,6.290384615384616,0.25161538461538463,9.152,0.0,0.0,0,1,1,0,0.0,100.64615384615385,503.2307692307693,0.8024,0.3779
风电5-光伏3,5,3,54.0,19:00-20:00,20,2.1198,11.175999999999998,0.0,11.175999999999998,0.0,8.707884615384614,0.3483153846153846,11.175999999999998,0.0,0.0,0,1,1,0,0.0,139.32615384615383,696.6307692307691,0.8024,0.3779
风电5-光伏3,5,3,54.0,20:00-21:00,21,1.8599999999999999,9.884,0.0,9.884,0.0,7.7153846153846155,0.3086153846153846,9.884,0.0,0.0,0,1,1,0,0.0,123.44615384615385,617.2307692307693,0.8024,0.3779
风电5-光伏3,5,3,54.0,21:00-22:00,22,1.6301999999999999,9.02,0.0,9.02,20.0,20.0,1.5,43.1302,34.110200000000006,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏3,5,3,54.0,22:00-23:00,23,1.56,6.204,0.0,6.204,0.0,20.0,0.7999999999999999,22.36,16.156,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电5-光伏3,5,3,54.0,23:00-24:00,24,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,42.980199999999996,26.052199999999996,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏3,5,3,45.0,0:00-1:00,1,1.3698000000000001,9.776,0.0,9.776,20.000000000000007,19.999999999999993,1.5,42.8698,33.0938,0.0,1,1,1,1,280.0000000000001,319.9999999999999,3000.0,0.3424,0.3779
风电5-光伏3,5,3,45.0,1:00-2:00,2,1.0997999999999999,13.5,0.0,13.5,20.0,20.0,1.5,42.5998,29.099800000000002,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏3,5,3,45.0,2:00-3:00,3,0.7998000000000001,15.392,0.0,15.392,20.0,20.0,1.5,42.299800000000005,26.907800000000005,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏3,5,3,45.0,3:00-4:00,4,0.99,13.312,0.0,13.312,19.999999999999996,19.999999999999996,1.4999999999999998,42.489999999999995,29.177999999999997,0.0,1,1,1,1,279.99999999999994,319.99999999999994,2999.9999999999995,0.3424,0.3779
风电5-光伏3,5,3,45.0,4:00-5:00,5,1.1802000000000001,15.144,0.0,15.144,20.0,20.0,1.5,42.6802,27.5362,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏3,5,3,45.0,5:00-6:00,6,1.6301999999999999,14.315999999999999,0.0,14.315999999999999,20.0,20.0,1.5,43.1302,28.814200000000003,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏3,5,3,45.0,6:00-7:00,7,2.5002,17.852,0.0,17.852,20.000000000000004,19.999999999999996,1.5,44.0002,26.1482,0.0,1,1,1,1,280.00000000000006,319.99999999999994,3000.0,0.3424,0.3779
风电5-光伏3,5,3,45.0,7:00-8:00,8,3.3701999999999996,9.628,1.28,10.908,0.0,13.68408774930135,0.547363509972054,17.601651259273403,6.693651259273404,0.0,0,1,1,1,0.0,218.9454039888216,1094.727019944108,0.6074,0.3779
风电5-光伏3,5,3,45.0,8:00-9:00,9,4.0098,22.324,3.2,25.524,2.0,18.696346153846157,0.8178538461538463,25.524,0.0,0.0,1,1,1,0,28.0,299.1415384615385,1635.7076923076925,0.6074,0.3779
风电5-光伏3,5,3,45.0,9:00-10:00,10,4.199999999999999,20.928,5.12,26.048000000000002,2.000000412351235,19.01730728193892,0.83069230570985,26.048000000000002,0.0,0.0,1,1,1,0,28.00000577291729,304.2769165110227,1661.3846114197,0.6074,0.3779
风电5-光伏3,5,3,45.0,10:00-11:00,11,4.1202,15.995999999999999,7.68,23.676,0.0,18.803653846153846,0.7521461538461538,23.676000000000002,3.552713678800501e-15,0.0,0,1,1,0,0.0,300.85846153846154,1504.2923076923075,0.8024,0.3779
风电5-光伏3,5,3,45.0,11:00-12:00,12,3.9000000000000004,14.328000000000001,11.52,25.848,2.0,19.11346153846154,0.8345384615384616,25.848000000000003,3.552713678800501e-15,0.0,1,1,1,0,28.0,305.81538461538463,1669.076923076923,0.8024,0.3779
风电5-光伏3,5,3,45.0,12:00-13:00,13,3.2598000000000003,12.74,14.08,26.82,2.666859903381643,20.0,0.8933400966183576,26.82,0.0,0.0,1,1,1,1,37.336038647343,320.0,1786.680193236715,0.8024,0.3779
风电5-光伏3,5,3,45.0,13:00-14:00,14,2.6898,12.812,14.08,26.892,3.287149758454105,20.0,0.9150502415458937,26.892,0.0,0.0,1,1,1,0,46.02009661835747,320.0,1830.1004830917873,0.8024,0.3779
风电5-光伏3,5,3,45.0,14:00-15:00,15,3.63,8.256,11.52,19.776,0.0,15.525,0.621,19.776,0.0,0.0,0,1,1,0,0.0,248.4,1242.0,0.8024,0.3779
风电5-光伏3,5,3,45.0,15:00-16:00,16,3.8202000000000003,8.556000000000001,7.04,15.596,0.0,20.0,0.7999999999999999,24.6202,9.0242,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电5-光伏3,5,3,45.0,16:00-17:00,17,3.75,15.664,5.12,20.784,0.0,16.37884615384615,0.6551538461538461,20.784,0.0,0.0,0,1,1,0,0.0,262.0615384615384,1310.3076923076922,0.6074,0.3779
风电5-光伏3,5,3,45.0,17:00-18:00,18,3.1398,8.372,3.2,11.572,0.0,8.107884615384615,0.32431538461538456,11.572,0.0,0.0,0,1,1,0,0.0,129.72615384615384,648.6307692307691,0.6074,0.3779
风电5-光伏3,5,3,45.0,18:00-19:00,19,2.61,7.872,1.28,9.152,0.0,6.290384615384616,0.25161538461538463,9.152,0.0,0.0,0,1,1,0,0.0,100.64615384615385,503.2307692307693,0.8024,0.3779
风电5-光伏3,5,3,45.0,19:00-20:00,20,2.1198,11.175999999999998,0.0,11.175999999999998,0.0,8.707884615384614,0.3483153846153846,11.175999999999998,0.0,0.0,0,1,1,0,0.0,139.32615384615383,696.6307692307691,0.8024,0.3779
风电5-光伏3,5,3,45.0,20:00-21:00,21,1.8599999999999999,9.884,0.0,9.884,0.0,7.7153846153846155,0.3086153846153846,9.884,0.0,0.0,0,1,1,0,0.0,123.44615384615385,617.2307692307693,0.8024,0.3779
风电5-光伏3,5,3,45.0,21:00-22:00,22,1.6301999999999999,9.02,0.0,9.02,0.0,20.0,0.7999999999999999,22.4302,13.4102,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电5-光伏3,5,3,45.0,22:00-23:00,23,1.56,6.204,0.0,6.204,0.0,20.0,0.7999999999999999,22.36,16.156,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电5-光伏3,5,3,45.0,23:00-24:00,24,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,42.980199999999996,26.052199999999996,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏3,5,3,36.0,0:00-1:00,1,1.3698000000000001,9.776,0.0,9.776,20.0,19.999999999999993,1.4999999999999998,42.8698,33.0938,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电5-光伏3,5,3,36.0,1:00-2:00,2,1.0997999999999999,13.5,0.0,13.5,20.000000000000007,20.0,1.5000000000000002,42.5998,29.099800000000002,0.0,1,1,1,1,280.0000000000001,320.0,3000.0000000000005,0.3424,0.3779
风电5-光伏3,5,3,36.0,2:00-3:00,3,0.7998000000000001,15.392,0.0,15.392,20.0,20.0,1.5,42.299800000000005,26.907800000000005,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏3,5,3,36.0,3:00-4:00,4,0.99,13.312,0.0,13.312,20.0,19.999999999999993,1.4999999999999998,42.489999999999995,29.177999999999997,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电5-光伏3,5,3,36.0,4:00-5:00,5,1.1802000000000001,15.144,0.0,15.144,20.0,20.0,1.5,42.6802,27.5362,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏3,5,3,36.0,5:00-6:00,6,1.6301999999999999,14.315999999999999,0.0,14.315999999999999,19.999999457788576,20.0,1.4999999810226001,43.130199438811175,28.814199438811176,0.0,1,1,1,1,279.99999240904003,320.0,2999.9999620452004,0.3424,0.3779
风电5-光伏3,5,3,36.0,6:00-7:00,7,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,44.0002,26.1482,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏3,5,3,36.0,7:00-8:00,8,3.3701999999999996,9.628,1.28,10.908,0.0,0.0,0.0,3.3701999999999996,0.0,7.5378,0,0,0,0,0.0,0.0,0.0,0.6074,0.3779
风电5-光伏3,5,3,36.0,8:00-9:00,9,4.0098,22.324,3.2,25.524,0.0,20.0,0.8,24.8098,0.0,0.7142000000000017,0,1,1,0,0.0,320.0,1600.0,0.6074,0.3779
风电5-光伏3,5,3,36.0,9:00-10:00,10,4.199999999999999,20.928,5.12,26.048000000000002,0.0,20.0,0.7999999999999999,25.0,0.0,1.0480000000000018,0,1,1,0,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电5-光伏3,5,3,36.0,10:00-11:00,11,4.1202,15.995999999999999,7.68,23.676,0.0,18.803653846153846,0.7521461538461538,23.676000000000002,3.552713678800501e-15,0.0,0,1,1,0,0.0,300.85846153846154,1504.2923076923075,0.8024,0.3779
风电5-光伏3,5,3,36.0,11:00-12:00,12,3.9000000000000004,14.328000000000001,11.52,25.848,0.0,20.0,0.7999999999999999,24.7,0.0,1.1479999999999997,0,1,1,0,0.0,320.0,1599.9999999999998,0.8024,0.3779
风电5-光伏3,5,3,36.0,12:00-13:00,13,3.2598000000000003,12.74,14.08,26.82,0.0,20.0,0.7999999999999999,24.0598,0.0,2.760200000000001,0,1,1,0,0.0,320.0,1599.9999999999998,0.8024,0.3779
风电5-光伏3,5,3,36.0,13:00-14:00,14,2.6898,12.812,14.08,26.892,0.0,20.0,0.7999999999999999,23.4898,0.0,3.4022000000000006,0,1,1,0,0.0,320.0,1599.9999999999998,0.8024,0.3779
风电5-光伏3,5,3,36.0,14:00-15:00,15,3.63,8.256,11.52,19.776,0.0,0.0,0.0,3.63,0.0,16.146,0,0,0,0,0.0,0.0,0.0,0.8024,0.3779
风电5-光伏3,5,3,36.0,15:00-16:00,16,3.8202000000000003,8.556000000000001,7.04,15.596,0.0,0.0,0.0,3.8202000000000003,0.0,11.7758,0,0,0,0,0.0,0.0,0.0,0.6074,0.3779
风电5-光伏3,5,3,36.0,16:00-17:00,17,3.75,15.664,5.12,20.784,0.0,16.37884615384615,0.6551538461538461,20.784,0.0,0.0,0,1,1,0,0.0,262.0615384615384,1310.3076923076922,0.6074,0.3779
风电5-光伏3,5,3,36.0,17:00-18:00,18,3.1398,8.372,3.2,11.572,0.0,8.107884615384615,0.32431538461538456,11.572,0.0,0.0,0,1,1,0,0.0,129.72615384615384,648.6307692307691,0.6074,0.3779
风电5-光伏3,5,3,36.0,18:00-19:00,19,2.61,7.872,1.28,9.152,0.0,0.0,0.0,2.61,0.0,6.542,0,0,0,0,0.0,0.0,0.0,0.8024,0.3779
风电5-光伏3,5,3,36.0,19:00-20:00,20,2.1198,11.175999999999998,0.0,11.175999999999998,0.0,6.709615859050438,0.26838463436201754,9.097800493412457,0.0,2.0781995065875414,0,1,1,0,0.0,107.35385374480701,536.7692687240351,0.8024,0.3779
风电5-光伏3,5,3,36.0,20:00-21:00,21,1.8599999999999999,9.884,0.0,9.884,0.0,0.0,0.0,1.8599999999999999,0.0,8.024000000000001,0,0,0,0,0.0,0.0,0.0,0.8024,0.3779
风电5-光伏3,5,3,36.0,21:00-22:00,22,1.6301999999999999,9.02,0.0,9.02,0.0,0.0,0.0,1.6301999999999999,0.0,7.389799999999999,0,0,0,0,0.0,0.0,0.0,0.6074,0.3779
风电5-光伏3,5,3,36.0,22:00-23:00,23,1.56,6.204,0.0,6.204,0.0,0.0,0.0,1.56,0.0,4.644,0,0,0,0,0.0,0.0,0.0,0.6074,0.3779
风电5-光伏3,5,3,36.0,23:00-24:00,24,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,42.980199999999996,26.052199999999996,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,72.0,0:00-1:00,1,1.3698000000000001,9.776,0.0,9.776,20.0,20.0,1.5,42.8698,33.0938,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,72.0,1:00-2:00,2,1.0997999999999999,13.5,0.0,13.5,20.0,20.0,1.5,42.5998,29.099800000000002,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,72.0,2:00-3:00,3,0.7998000000000001,15.392,0.0,15.392,20.0,20.0,1.5,42.299800000000005,26.907800000000005,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,72.0,3:00-4:00,4,0.99,13.312,0.0,13.312,20.0,20.0,1.5,42.489999999999995,29.177999999999997,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,72.0,4:00-5:00,5,1.1802000000000001,15.144,0.0,15.144,20.0,20.0,1.5,42.6802,27.5362,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,72.0,5:00-6:00,6,1.6301999999999999,14.315999999999999,0.0,14.315999999999999,20.0,20.0,1.5,43.1302,28.814200000000003,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,72.0,6:00-7:00,7,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,44.0002,26.1482,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,72.0,7:00-8:00,8,3.3701999999999996,9.628,0.0,9.628,20.0,20.0,1.5,44.8702,35.2422,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,72.0,8:00-9:00,9,4.0098,22.324,0.0,22.324,20.0,20.0,1.5,45.5098,23.185799999999997,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,72.0,9:00-10:00,10,4.199999999999999,20.928,0.0,20.928,20.0,20.0,1.5,45.7,24.772000000000002,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,72.0,10:00-11:00,11,4.1202,15.995999999999999,0.0,15.995999999999999,20.0,20.0,1.5,45.6202,29.6242,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电5-光伏4,5,4,72.0,11:00-12:00,12,3.9000000000000004,14.328000000000001,1.28,15.608,20.0,20.0,1.5,45.4,29.791999999999998,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电5-光伏4,5,4,72.0,12:00-13:00,13,3.2598000000000003,12.74,5.12,17.86,20.0,20.0,1.5,44.7598,26.8998,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电5-光伏4,5,4,72.0,13:00-14:00,14,2.6898,12.812,7.68,20.491999999999997,20.0,20.0,1.5,44.1898,23.6978,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电5-光伏4,5,4,72.0,14:00-15:00,15,3.63,8.256,5.12,13.376000000000001,20.0,20.0,1.5,45.129999999999995,31.753999999999994,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电5-光伏4,5,4,72.0,15:00-16:00,16,3.8202000000000003,8.556000000000001,1.28,9.836,20.0,20.0,1.5,45.3202,35.4842,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,72.0,16:00-17:00,17,3.75,15.664,0.0,15.664,20.0,20.0,1.5,45.25,29.586,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,72.0,17:00-18:00,18,3.1398,8.372,0.0,8.372,20.0,20.0,1.5,44.6398,36.2678,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,72.0,18:00-19:00,19,2.61,7.872,0.0,7.872,20.0,20.0,1.5,44.11,36.238,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电5-光伏4,5,4,72.0,19:00-20:00,20,2.1198,11.175999999999998,0.0,11.175999999999998,20.0,20.0,1.5,43.6198,32.443799999999996,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电5-光伏4,5,4,72.0,20:00-21:00,21,1.8599999999999999,9.884,0.0,9.884,20.0,20.0,1.5,43.36,33.476,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电5-光伏4,5,4,72.0,21:00-22:00,22,1.6301999999999999,9.02,0.0,9.02,20.0,20.0,1.5,43.1302,34.110200000000006,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,72.0,22:00-23:00,23,1.56,6.204,0.0,6.204,20.0,20.0,1.5,43.06,36.856,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,72.0,23:00-24:00,24,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,42.980199999999996,26.052199999999996,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,63.0,0:00-1:00,1,1.3698000000000001,9.776,0.0,9.776,20.0,19.999999999999993,1.4999999999999998,42.8698,33.0938,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电5-光伏4,5,4,63.0,1:00-2:00,2,1.0997999999999999,13.5,0.0,13.5,20.0,20.0,1.5,42.5998,29.099800000000002,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,63.0,2:00-3:00,3,0.7998000000000001,15.392,0.0,15.392,20.0,20.0,1.5,42.299800000000005,26.907800000000005,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,63.0,3:00-4:00,4,0.99,13.312,0.0,13.312,20.0,19.999999999999993,1.4999999999999998,42.489999999999995,29.177999999999997,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电5-光伏4,5,4,63.0,4:00-5:00,5,1.1802000000000001,15.144,0.0,15.144,20.0,20.0,1.5,42.6802,27.5362,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,63.0,5:00-6:00,6,1.6301999999999999,14.315999999999999,0.0,14.315999999999999,20.0,20.0,1.5,43.1302,28.814200000000003,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,63.0,6:00-7:00,7,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,44.0002,26.1482,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,63.0,7:00-8:00,8,3.3701999999999996,9.628,0.0,9.628,20.0,20.0,1.5,44.8702,35.2422,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,63.0,8:00-9:00,9,4.0098,22.324,0.0,22.324,20.0,19.999999999999993,1.4999999999999998,45.50979999999999,23.18579999999999,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.6074,0.3779
风电5-光伏4,5,4,63.0,9:00-10:00,10,4.199999999999999,20.928,0.0,20.928,20.0,20.0,1.5,45.7,24.772000000000002,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,63.0,10:00-11:00,11,4.1202,15.995999999999999,0.0,15.995999999999999,2.0,19.999999456352516,0.8699999782541007,26.990199434606616,10.994199434606617,0.0,1,1,1,1,28.0,319.99999130164025,1739.9999565082014,0.8024,0.3779
风电5-光伏4,5,4,63.0,11:00-12:00,12,3.9000000000000004,14.328000000000001,1.28,15.608,2.0,20.0,0.87,26.77,11.161999999999999,0.0,1,1,1,1,28.0,320.0,1740.0,0.8024,0.3779
风电5-光伏4,5,4,63.0,12:00-13:00,13,3.2598000000000003,12.74,5.12,17.86,2.0,20.0,0.87,26.1298,8.2698,0.0,1,1,1,1,28.0,320.0,1740.0,0.8024,0.3779
风电5-光伏4,5,4,63.0,13:00-14:00,14,2.6898,12.812,7.68,20.491999999999997,2.0,20.0,0.87,25.5598,5.067800000000002,0.0,1,1,1,1,28.0,320.0,1740.0,0.8024,0.3779
风电5-光伏4,5,4,63.0,14:00-15:00,15,3.63,8.256,5.12,13.376000000000001,2.0,20.0,0.87,26.5,13.123999999999999,0.0,1,1,1,1,28.0,320.0,1740.0,0.8024,0.3779
风电5-光伏4,5,4,63.0,15:00-16:00,16,3.8202000000000003,8.556000000000001,1.28,9.836,20.0,20.0,1.5,45.3202,35.4842,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,63.0,16:00-17:00,17,3.75,15.664,0.0,15.664,20.0,20.0,1.5,45.25,29.586,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,63.0,17:00-18:00,18,3.1398,8.372,0.0,8.372,20.0,19.999999999999993,1.4999999999999998,44.639799999999994,36.267799999999994,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.6074,0.3779
风电5-光伏4,5,4,63.0,18:00-19:00,19,2.61,7.872,0.0,7.872,2.0,20.0,0.87,25.48,17.608,0.0,1,1,1,1,28.0,320.0,1740.0,0.8024,0.3779
风电5-光伏4,5,4,63.0,19:00-20:00,20,2.1198,11.175999999999998,0.0,11.175999999999998,2.0,20.0,0.87,24.9898,13.8138,0.0,1,1,1,1,28.0,320.0,1740.0,0.8024,0.3779
风电5-光伏4,5,4,63.0,20:00-21:00,21,1.8599999999999999,9.884,0.0,9.884,17.4285720498828,19.999999999999996,1.410000021745898,40.698572071628696,30.814572071628696,0.0,1,1,1,1,244.00000869835918,319.99999999999994,2820.0000434917956,0.8024,0.3779
风电5-光伏4,5,4,63.0,21:00-22:00,22,1.6301999999999999,9.02,0.0,9.02,19.999999999999993,20.0,1.4999999999999998,43.13019999999999,34.11019999999999,0.0,1,1,1,1,279.9999999999999,320.0,2999.9999999999995,0.6074,0.3779
风电5-光伏4,5,4,63.0,22:00-23:00,23,1.56,6.204,0.0,6.204,20.0,20.0,1.5,43.06,36.856,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,63.0,23:00-24:00,24,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,42.980199999999996,26.052199999999996,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,54.0,0:00-1:00,1,1.3698000000000001,9.776,0.0,9.776,20.0,19.999999999999993,1.4999999999999998,42.8698,33.0938,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电5-光伏4,5,4,54.0,1:00-2:00,2,1.0997999999999999,13.5,0.0,13.5,20.0,20.0,1.5,42.5998,29.099800000000002,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,54.0,2:00-3:00,3,0.7998000000000001,15.392,0.0,15.392,20.0,20.0,1.5,42.299800000000005,26.907800000000005,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,54.0,3:00-4:00,4,0.99,13.312,0.0,13.312,20.0,19.999999999999993,1.4999999999999998,42.489999999999995,29.177999999999997,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电5-光伏4,5,4,54.0,4:00-5:00,5,1.1802000000000001,15.144,0.0,15.144,20.0,20.0,1.5,42.6802,27.5362,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,54.0,5:00-6:00,6,1.6301999999999999,14.315999999999999,0.0,14.315999999999999,20.0,20.0,1.5,43.1302,28.814200000000003,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,54.0,6:00-7:00,7,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,44.0002,26.1482,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电5-光伏4,5,4,54.0,7:00-8:00,8,3.3701999999999996,9.628,0.0,9.628,8.929230769230616,20.0,1.1125230769230716,33.41195384615368,23.78395384615368,0.0,1,1,1,1,125.00923076922862,320.0,2225.046153846143,0.6074,0.3779
风电5-光伏4,5,4,54.0,8:00-9:00,9,4.0098,22.324,0.0,22.324,20.0,19.999999999999993,1.4999999999999998,45.50979999999999,23.18579999999999,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.6074,0.3779
风电5-光伏4,5,4,54.0,9:00-10:00,10,4.199999999999999,20.928,0.0,20.928,20.0,20.0,1.5,45.7,24.772000000000002,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,54.0,10:00-11:00,11,4.1202,15.995999999999999,0.0,15.995999999999999,0.0,11.41903846153846,0.4567615384615384,15.995999999999999,0.0,0.0,0,1,1,0,0.0,182.70461538461535,913.5230769230768,0.8024,0.3779
风电5-光伏4,5,4,54.0,11:00-12:00,12,3.9000000000000004,14.328000000000001,1.28,15.608,0.0,11.257692307692308,0.4503076923076923,15.608,0.0,0.0,0,1,1,0,0.0,180.12307692307692,900.6153846153846,0.8024,0.3779
风电5-光伏4,5,4,54.0,12:00-13:00,13,3.2598000000000003,12.74,5.12,17.86,0.0,14.038653846153846,0.5615461538461538,17.860000000000003,3.552713678800501e-15,0.0,0,1,1,0,0.0,224.61846153846153,1123.0923076923077,0.8024,0.3779
风电5-光伏4,5,4,54.0,13:00-14:00,14,2.6898,12.812,7.68,20.491999999999997,0.0,17.1175,0.6847,20.491999999999997,0.0,0.0,0,1,1,0,0.0,273.88,1369.3999999999999,0.8024,0.3779
风电5-光伏4,5,4,54.0,14:00-15:00,15,3.63,8.256,5.12,13.376000000000001,0.0,9.371153846153845,0.37484615384615394,13.375999999999998,0.0,3.552713678800501e-15,0,1,1,0,0.0,149.93846153846152,749.6923076923078,0.8024,0.3779
风电5-光伏4,5,4,54.0,15:00-16:00,16,3.8202000000000003,8.556000000000001,1.28,9.836,19.999999999999996,19.999999999999996,1.4999999999999998,45.32019999999999,35.484199999999994,0.0,1,1,1,1,279.99999999999994,319.99999999999994,2999.9999999999995,0.6074,0.3779
风电5-光伏4,5,4,54.0,16:00-17:00,17,3.75,15.664,0.0,15.664,20.0,20.0,1.5,45.25,29.586,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电5-光伏4,5,4,54.0,17:00-18:00,18,3.1398,8.372,0.0,8.372,20.0,20.0,1.5,44.6398,36.2678,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
